product,shangbiao_sign,nongchanpin_sign,baohu_sign,dili_sign,first_addr,second_addr,third_addr,first_areaid,second_areaid,third_areaid,len,area_label,prod_label,,,
黄庄大米,1,0,0,1,天津,市辖区,宝坻区,12,1201,120115,4,,黄庄大米,0,4,4
襄陵莲藕,0,1,0,1,山西,临汾,襄汾县,14,1410,141023,4,,襄陵莲藕,0,4,4
万盛猕猴桃,1,0,0,1,重庆,市辖区,綦江区,50,5001,500110,5,万盛,猕猴桃,2,3,5
襄垣手工挂面,1,1,0,1,山西,长治,襄垣县,14,1404,140423,6,襄垣,手工挂面,2,4,6
祝沟小甜瓜,0,1,0,1,山东,青岛,平度市,37,3702,370283,5,,祝沟小甜瓜,0,5,5
南田泥螺,1,0,0,1,浙江,宁波,象山县,33,3302,330225,4,,南田泥螺,0,4,4
高桥陈醋,0,0,1,1,辽宁,葫芦岛,连山区,21,2114,211402,4,高桥,陈醋,2,2,4
马坡茶,0,1,0,1,湖北,恩施,建始县,42,4228,422822,3,,马坡茶,0,3,3
瓦仓大米,0,1,0,1,湖北,宜昌,远安县,42,4205,420525,4,,瓦仓大米,0,4,4
象州红米,0,1,0,1,广西,来宾,象州县,45,4513,451322,4,象州,红米,2,2,4
王泗白酒,0,0,1,1,四川,成都,大邑县,51,5101,510129,4,王泗,白酒,2,2,4
萧山白对虾,1,0,0,1,浙江,杭州,萧山区,33,3301,330109,5,萧山,白对虾,2,3,5
青草坝萝卜,0,1,0,1,重庆,市辖区,合川区,50,5001,500117,5,,青草坝萝卜,0,5,5
梧桐山药,0,1,0,1,山西,吕梁,孝义市,14,1411,141181,4,,梧桐山药,0,4,4
高庄芹菜,0,1,0,1,山东,济南,莱芜区,37,3701,370115,4,,高庄芹菜,0,4,4
芍药山核桃,0,1,0,1,山东,临沂,费县,37,3713,371325,5,,芍药山核桃,0,5,5
静观腊梅,1,1,0,1,重庆,市辖区,北碚区,50,5001,500109,4,静观,腊梅,2,2,4
新昌小京生,1,0,1,1,浙江,绍兴,新昌县,33,3306,330624,5,新昌,小京生,2,3,5
英家大头菜,0,1,1,1,广西,贺州,钟山县,45,4511,451122,5,英家,大头菜,2,3,5
新昌白术,1,0,0,1,浙江,绍兴,新昌县,33,3306,330624,4,新昌,白术,2,2,4
新晃侗藏红米,0,0,1,1,湖南,怀化,新晃县,43,4312,431227,6,新晃,侗藏红米,2,4,6
河横大米,0,0,1,1,江苏,泰州,姜堰区,32,3212,321204,4,河横,大米,2,2,4
苏坂蜜柚,1,0,0,1,福建,龙岩,新罗区,35,3508,350802,4,苏坂,蜜柚,2,2,4
密县金银花,0,0,1,1,河南,郑州,新密市,41,4101,410183,5,,密县金银花,0,5,5
松溉盐花生,1,0,0,1,重庆,市辖区,永川区,50,5001,500118,5,,松溉盐花生,0,5,5
尖山金银花,0,1,0,1,河南,郑州,新密市,41,4101,410183,5,尖山,金银花,2,3,5
新泰横山丝,1,0,0,1,山东,泰安,新泰市,37,3709,370982,5,新泰,横山丝,2,3,5
楼德煎饼,1,0,0,1,山东,泰安,新泰市,37,3709,370982,4,楼德,煎饼,2,2,4
象窝茶,0,0,1,1,广东,云浮,新兴县,44,4453,445321,3,,象窝茶,0,3,3
曲堤黄瓜,0,1,0,1,山东,济南,济阳县,37,3701,370125,4,,曲堤黄瓜,0,4,4
天宝樱桃,0,1,0,1,山东,泰安,新泰市,37,3709,370982,4,,天宝樱桃,0,4,4
马家寨子香椿芽,1,1,0,1,山东,泰安,新泰市,37,3709,370982,7,马家寨子香椿,芽,6,1,7
张坊核桃,1,0,0,1,山东,济南,商河县,37,3701,370126,4,,张坊核桃,0,4,4
新泰甜山楂,1,0,0,1,山东,泰安,新泰市,37,3709,370982,5,新泰,甜山楂,2,3,5
禾木蜂蜜,1,1,0,1,新疆,阿勒泰,布尔津县,65,6543,654321,4,,禾木蜂蜜,0,4,4
郑城金银花,0,1,0,1,山东,临沂,平邑县,37,3713,371326,5,,郑城金银花,0,5,5
永安莴苣,1,0,1,1,福建,三明,永安市,35,3504,350481,4,永安,莴苣,2,2,4
新郑鸡心枣,1,0,0,1,河南,郑州,新郑市,41,4101,410184,5,新郑,鸡心枣,2,3,5
牛家营子北沙参,0,1,0,1,内蒙古,赤峰,喀喇沁旗,15,1504,150428,7,牛家营子,北沙参,4,3,7
汉王山娃娃鱼,0,0,1,1,四川,广元,旺苍县,51,5108,510821,6,汉王,山娃娃鱼,2,4,6
新郑莲藕,0,1,0,1,河南,郑州,新郑市,41,4101,410184,4,新郑,莲藕,2,2,4
丰乐酱干,0,0,1,1,安徽,合肥,肥西县,34,3401,340123,4,丰乐,酱干,2,2,4
新郑灰枣,1,0,0,1,河南,郑州,新郑市,41,4101,410184,4,新郑,灰枣,2,2,4
罗代黑猪,0,0,1,1,湖南,长沙,长沙县,43,4301,430121,4,罗代,黑猪,2,2,4
新郑小枣,1,0,0,1,河南,郑州,新郑市,41,4101,410184,4,新郑,小枣,2,2,4
桑梓西瓜,0,1,0,1,天津,市辖区,蓟州区,12,1201,120119,4,,桑梓西瓜,0,4,4
红崖子花生,0,0,1,1,辽宁,葫芦岛,兴城市,21,2114,211481,5,红崖子,花生,3,2,5
白马湖青虾,0,1,0,1,江苏,淮安,淮安区,32,3208,320803,5,白马,湖青虾,2,3,5
双井绿,1,0,0,1,江西,九江,修水县,36,3604,360424,3,,双井绿,0,3,3
泸宁鸡,0,1,0,1,四川,凉山,冕宁县,51,5134,513433,3,,泸宁鸡,0,3,3
埔田竹笋,0,0,1,1,广东,揭阳,揭东区,44,4452,445203,4,埔田,竹笋,2,2,4
刘家峡红枣,1,0,0,1,甘肃,临夏,永靖县,62,6229,622923,5,,刘家峡红枣,0,5,5
小窖宣酒,0,0,1,1,安徽,宣城,宣州区,34,3418,341802,4,,小窖宣酒,0,4,4
义井甜瓜,0,1,0,1,山西,忻州,忻府区,14,1409,140902,4,,义井甜瓜,0,4,4
马山栝楼,1,1,0,1,山东,济南,长清区,37,3701,370113,4,马山,栝楼,2,2,4
长白山人参,1,0,1,1,吉林,延边,延吉市,22,2224,222401,5,,长白山人参,0,5,5
永春佛手茶,1,0,1,1,福建,泉州,永春县,35,3505,350525,5,永春,佛手茶,2,3,5
大纵湖大闸蟹,0,0,1,1,江苏,盐城,盐都区,32,3209,320903,6,大纵湖,大闸蟹,3,3,6
永定巴戟天,1,1,0,1,福建,龙岩,永定区,35,3508,350803,5,永定,巴戟天,2,3,5
龙冈茌梨,1,0,0,1,江苏,盐城,盐都区,32,3209,320903,4,,龙冈茌梨,0,4,4
永定万应茶,0,0,1,1,福建,龙岩,永定区,35,3508,350803,5,永定,万应茶,2,3,5
永康五指岩生姜,0,1,0,1,浙江,金华,永康市,33,3307,330784,7,永康,五指岩生姜,2,5,7
英吉沙色买提杏,0,0,1,1,新疆,喀什,疏勒县,65,6531,653122,7,英吉沙,色买提杏,3,4,7
王过酥梨,0,1,0,1,山西,运城,盐湖区,14,1408,140802,4,王过,酥梨,2,2,4
偃师葡萄,0,1,0,1,河南,洛阳,偃师市,41,4103,410381,4,偃师,葡萄,2,2,4
白莲鹅,0,1,0,1,海南,直辖县,澄迈县,46,4690,469023,3,,白莲鹅,0,3,3
析城山小米,0,1,0,1,山西,晋城,阳城县,14,1405,140522,5,,析城山小米,0,5,5
云山大樱桃,0,1,0,1,山东,青岛,平度市,37,3702,370283,5,云山,大樱桃,2,3,5
观音湖绿茶,0,0,1,1,湖北,孝感,孝昌县,42,4209,420921,5,观音,湖绿茶,2,3,5
仁兆蒜薹,0,1,0,1,山东,青岛,平度市,37,3702,370283,4,,仁兆蒜薹,0,4,4
阳朔九龙藤蜂蜜,0,1,0,1,广西,桂林,阳朔县,45,4503,450321,7,阳朔,九龙藤蜂蜜,2,5,7
阳朔金桔,1,0,1,1,广西,桂林,阳朔县,45,4503,450321,4,阳朔,金桔,2,2,4
阳原驴,0,1,0,1,河北,张家口,阳原县,13,1307,130727,3,,阳原驴,0,3,3
英吉沙色买提杏,0,0,1,1,新疆,喀什,岳普湖县,65,6531,653128,7,英吉沙,色买提杏,3,4,7
杨家泊对虾,1,0,0,1,天津,市辖区,滨海新区,12,1201,120116,5,,杨家泊对虾,0,5,5
九三大豆,0,1,0,1,黑龙江,黑河,嫩江县,23,2311,231121,4,九三,大豆,2,2,4
依安大鹅,0,0,1,1,黑龙江,齐齐哈尔,依安县,23,2302,230223,4,,依安大鹅,0,4,4
竹山粉葛,0,0,1,1,广东,清远,佛冈县,44,4418,441821,4,竹山,粉葛,2,2,4
英吉沙色买提杏,0,0,1,1,新疆,喀什,泽普县,65,6531,653124,7,英吉沙,色买提杏,3,4,7
雪湖贡藕,1,0,0,1,安徽,安庆,潜山县,34,3408,340824,4,雪湖,贡藕,2,2,4
宜城板鸭,0,0,1,1,湖北,襄阳,宜城市,42,4206,420684,4,宜城,板鸭,2,2,4
陶辛青虾,0,1,0,1,安徽,芜湖,芜湖县,34,3402,340221,4,,陶辛青虾,0,4,4
姜格庄草莓,0,1,0,1,山东,青岛,莱西市,37,3702,370285,5,,姜格庄草莓,0,5,5
大黄埠樱桃西红柿,0,1,0,1,山东,青岛,平度市,37,3702,370283,8,,大黄埠樱桃西红柿,0,8,8
七境茶,1,1,0,1,福建,福州,罗源县,35,3501,350123,3,,七境茶,0,3,3
宜城松花皮蛋,1,0,0,1,湖北,襄阳,宜城市,42,4206,420684,6,宜城,松花皮蛋,2,4,6
流水西瓜,1,0,0,1,湖北,襄阳,宜城市,42,4206,420684,4,,流水西瓜,0,4,4
增福土鸡,1,0,0,1,重庆,市辖区,涪陵区,50,5001,500102,4,,增福土鸡,0,4,4
宜城米,1,0,0,1,湖北,襄阳,宜城市,42,4206,420684,3,,宜城米,0,3,3
洪山茶,1,0,0,1,湖北,宜昌,宜都市,42,4205,420581,3,,洪山茶,0,3,3
水江黑猪,1,0,0,1,重庆,市辖区,南川区,50,5001,500119,4,,水江黑猪,0,4,4
英吉沙色买提杏,0,0,1,1,新疆,喀什,巴楚县,65,6531,653130,7,英吉沙,色买提杏,3,4,7
尤溪红,1,0,0,1,福建,三明,尤溪县,35,3504,350426,3,,尤溪红,0,3,3
英吉沙色买提杏,0,0,1,1,新疆,喀什,伽师县,65,6531,653129,7,英吉沙,色买提杏,3,4,7
汤池老酱,0,0,1,1,云南,昆明,宜良县,53,5301,530125,4,汤池,老酱,2,2,4
英吉沙色买提杏,0,0,1,1,新疆,喀什,喀什市,65,6531,653101,7,英吉沙,色买提杏,3,4,7
宜兴百合,1,0,0,1,江苏,无锡,宜兴市,32,3202,320282,4,宜兴,百合,2,2,4
宜兴紫砂,0,0,1,1,江苏,无锡,宜兴市,32,3202,320282,4,宜兴,紫砂,2,2,4
湖父杨梅,1,0,0,1,江苏,无锡,宜兴市,32,3202,320282,4,湖父,杨梅,2,2,4
石山壅羊,1,0,0,1,海南,海口,秀英区,46,4601,460105,4,石山,壅羊,2,2,4
小南沟桑葚,1,0,0,1,辽宁,葫芦岛,南票区,21,2114,211404,5,,小南沟桑葚,0,5,5
沙市酱油,1,0,0,1,湖北,荆州,沙市区,42,4210,421002,4,沙市,酱油,2,2,4
沙沟芋头,1,0,0,1,山东,临沂,罗庄区,37,3713,371311,4,,沙沟芋头,0,4,4
沙市豆瓣酱,1,0,0,1,湖北,荆州,沙市区,42,4210,421002,5,沙市,豆瓣酱,2,3,5
英吉沙色买提杏,0,0,1,1,新疆,喀什,麦盖提县,65,6531,653127,7,英吉沙,色买提杏,3,4,7
雷家店薄皮核桃,0,0,1,1,辽宁,葫芦岛,建昌县,21,2114,211422,7,雷家店,薄皮核桃,3,4,7
阳羡雪芽,0,1,0,1,江苏,无锡,宜兴市,32,3202,320282,4,,阳羡雪芽,0,4,4
宜兴紫砂陶,1,0,1,1,江苏,无锡,宜兴市,32,3202,320282,5,宜兴,紫砂陶,2,3,5
沧沟西瓜,1,0,0,1,重庆,市辖区,武隆区,50,5001,500156,4,沧沟,西瓜,2,2,4
义乌红糖,1,1,0,1,浙江,金华,义乌市,33,3307,330782,4,义乌,红糖,2,2,4
英吉沙色买提杏,0,0,1,1,新疆,喀什,疏附县,65,6531,653121,7,英吉沙,色买提杏,3,4,7
英吉沙色买提杏,0,0,1,1,新疆,喀什,莎车县,65,6531,653125,7,英吉沙,色买提杏,3,4,7
英吉沙色买提杏,0,0,1,1,新疆,喀什,叶城县,65,6531,653126,7,英吉沙,色买提杏,3,4,7
沙河莲藕,1,0,0,1,山东,济南,商河县,37,3701,370126,4,沙河,莲藕,2,2,4
西牛麻竹笋,0,0,1,1,广东,清远,英德市,44,4418,441881,5,西牛,麻竹笋,2,3,5
西牛麻竹叶,0,0,1,1,广东,清远,英德市,44,4418,441881,5,西牛,麻竹叶,2,3,5
旧店苹果,0,1,0,1,山东,青岛,平度市,37,3702,370283,4,,旧店苹果,0,4,4
漆碑茶,0,0,1,1,四川,达州,宣汉县,51,5117,511722,3,,漆碑茶,0,3,3
荥阳柿子,0,1,0,1,河南,郑州,荥阳市,41,4101,410182,4,荥阳,柿子,2,2,4
右玉羊肉,0,1,0,1,山西,朔州,右玉县,14,1406,140623,4,右玉,羊肉,2,2,4
广武大葱,0,0,1,1,河南,郑州,荥阳市,41,4101,410182,4,广武,大葱,2,2,4
多文空心菜,0,1,0,1,海南,直辖县,临高县,46,4690,469024,5,,多文空心菜,0,5,5
英吉沙色买提杏,0,0,1,1,新疆,喀什,英吉沙县,65,6531,653123,7,英吉沙,色买提杏,3,4,7
永安吉山老酒,1,0,1,1,福建,三明,永安市,35,3504,350481,6,永安,吉山老酒,2,4,6
英吉沙色买提杏干,0,0,1,1,新疆,喀什,叶城县,65,6531,653126,8,英吉沙,色买提杏干,3,5,8
永安金线莲,0,0,1,1,福建,三明,永安市,35,3504,350481,5,永安,金线莲,2,3,5
北宅樱桃,1,0,0,1,山东,青岛,崂山区,37,3702,370212,4,北宅,樱桃,2,2,4
八湖莲藕,0,1,0,1,山东,临沂,河东区,37,3713,371312,4,,八湖莲藕,0,4,4
安砂鱼,0,0,1,1,福建,三明,永安市,35,3504,350481,3,,安砂鱼,0,3,3
闽笋干,0,0,1,1,福建,三明,永安市,35,3504,350481,3,,闽笋干,0,3,3
故陵椪柑,0,1,0,1,重庆,县,云阳县,50,5002,500235,4,,故陵椪柑,0,4,4
榆社洋槐蜜,0,1,0,1,山西,晋中,榆社县,14,1407,140721,5,榆社,洋槐蜜,2,3,5
永安鸡爪椒,0,0,1,1,福建,三明,永安市,35,3504,350481,5,永安,鸡爪椒,2,3,5
玉门酒花,0,0,1,1,甘肃,酒泉,玉门市,62,6209,620981,4,玉门,酒花,2,2,4
英吉沙色买提杏干,0,0,1,1,新疆,喀什,巴楚县,65,6531,653130,8,英吉沙,色买提杏干,3,5,8
玉树牦牛,0,1,0,1,青海,玉树,称多县,63,6327,632723,4,玉树,牦牛,2,2,4
安贞旌鼓,1,0,0,1,福建,三明,永安市,35,3504,350481,4,安贞,旌鼓,2,2,4
五布柚,1,0,0,1,重庆,市辖区,巴南区,50,5001,500113,3,,五布柚,0,3,3
永安黄椒,1,1,0,1,福建,三明,永安市,35,3504,350481,4,永安,黄椒,2,2,4
八卦洲芦蒿,1,0,0,1,江苏,南京,栖霞区,32,3201,320113,5,八卦洲,芦蒿,3,2,5
灵岩御菊,0,1,0,1,山东,济南,长清区,37,3701,370113,4,,灵岩御菊,0,4,4
裕民巴什拜羊,1,0,0,1,新疆,塔城,裕民县,65,6542,654225,6,裕民,巴什拜羊,2,4,6
宝山苹果,0,1,0,1,山东,青岛,黄岛区,37,3702,370211,4,宝山,苹果,2,2,4
英吉沙色买提杏干,0,0,1,1,新疆,喀什,伽师县,65,6531,653129,8,英吉沙,色买提杏干,3,5,8
曾家山甘蓝,0,0,1,1,四川,广元,朝天区,51,5108,510812,5,曾家,山甘蓝,2,3,5
永安贡川草席,1,0,0,1,福建,三明,永安市,35,3504,350481,6,永安,贡川草席,2,4,6
耿镇胡萝卜,0,1,0,1,陕西,西安,高陵区,61,6101,610117,5,,耿镇胡萝卜,0,5,5
悦庄韭菜,1,0,0,1,山东,淄博,沂源县,37,3703,370323,4,,悦庄韭菜,0,4,4
英吉沙色买提杏干,0,0,1,1,新疆,喀什,喀什市,65,6531,653101,8,英吉沙,色买提杏干,3,5,8
英吉沙色买提杏干,0,0,1,1,新疆,喀什,麦盖提县,65,6531,653127,8,英吉沙,色买提杏干,3,5,8
天宝蜜柚,0,0,1,1,四川,绵阳,梓潼县,51,5107,510725,4,天宝,蜜柚,2,2,4
永春芦柑,1,1,1,1,福建,泉州,永春县,35,3505,350525,4,永春,芦柑,2,2,4
永春老醋,0,0,1,1,福建,泉州,永春县,35,3505,350525,4,永春,老醋,2,2,4
英吉沙色买提杏干,0,0,1,1,新疆,喀什,疏勒县,65,6531,653122,8,英吉沙,色买提杏干,3,5,8
永春漆篮,0,0,1,1,福建,泉州,永春县,35,3505,350525,4,永春,漆篮,2,2,4
永春闽南水仙,1,0,0,1,福建,泉州,永春县,35,3505,350525,6,永春,闽南水仙,2,4,6
英吉沙色买提杏干,0,0,1,1,新疆,喀什,莎车县,65,6531,653125,8,英吉沙,色买提杏干,3,5,8
岵山荔枝,0,0,1,1,福建,泉州,永春县,35,3505,350525,4,岵山,荔枝,2,2,4
永春篾香,0,0,1,1,福建,泉州,永春县,35,3505,350525,4,永春,篾香,2,2,4
永春白番鸭,0,1,0,1,福建,泉州,永春县,35,3505,350525,5,永春,白番鸭,2,3,5
朱湖糯米,0,0,1,1,湖北,孝感,孝南区,42,4209,420902,4,朱湖,糯米,2,2,4
英吉沙色买提杏干,0,0,1,1,新疆,喀什,英吉沙县,65,6531,653123,8,英吉沙,色买提杏干,3,5,8
永定菜干,1,0,0,1,福建,龙岩,永定区,35,3508,350803,4,永定,菜干,2,2,4
云和雪梨,0,1,0,1,浙江,丽水,云和县,33,3311,331125,4,云和,雪梨,2,2,4
英吉沙色买提杏干,0,0,1,1,新疆,喀什,岳普湖县,65,6531,653128,8,英吉沙,色买提杏干,3,5,8
永定美蕉,1,0,0,1,福建,龙岩,永定区,35,3508,350803,4,永定,美蕉,2,2,4
永定六月红早熟芋,0,1,0,1,福建,龙岩,永定区,35,3508,350803,8,永定,六月红早熟芋,2,6,8
寿山石,0,0,1,1,福建,福州,晋安区,35,3501,350111,3,晋安,寿山石,2,3,3
瓦西黑皮冬瓜,0,1,0,1,山东,济南,商河县,37,3701,370126,6,,瓦西黑皮冬瓜,0,6,6
李桂芬梨,1,0,0,1,山东,济南,商河县,37,3701,370126,4,,李桂芬梨,0,4,4
太和胡萝卜,0,1,0,1,重庆,市辖区,合川区,50,5001,500117,5,太和,胡萝卜,2,3,5
永定红柿,1,1,0,1,福建,龙岩,永定区,35,3508,350803,4,永定,红柿,2,2,4
英吉沙色买提杏干,0,0,1,1,新疆,喀什,泽普县,65,6531,653124,8,英吉沙,色买提杏干,3,5,8
英吉沙色买提杏干,0,0,1,1,新疆,喀什,疏附县,65,6531,653121,8,英吉沙,色买提杏干,3,5,8
永福罗汉果,1,0,1,1,广西,桂林,永福县,45,4503,450326,5,永福,罗汉果,2,3,5
永济大樱桃,0,1,0,1,山西,运城,永济市,14,1408,140881,5,永济,大樱桃,2,3,5
蟠桃大姜,0,1,1,1,山东,青岛,平度市,37,3702,370283,4,,蟠桃大姜,0,4,4
永济芦笋,0,0,1,1,山西,运城,永济市,14,1408,140881,4,永济,芦笋,2,2,4
杨店水蜜桃,0,0,1,1,湖北,孝感,孝南区,42,4209,420902,5,,杨店水蜜桃,0,5,5
名茶屏山炒青,1,1,1,1,四川,宜宾,屏山县,51,5115,511529,6,名茶,屏山炒青,2,4,6
永康方山柿,0,1,0,1,浙江,金华,永康市,33,3307,330784,5,永康,方山柿,2,3,5
泽畔藕,0,1,0,1,河北,邢台,隆尧县,13,1305,130525,3,,泽畔藕,0,3,3
永泰山茶油,0,0,1,1,福建,福州,永泰县,35,3501,350125,5,永泰,山茶油,2,3,5
永泰芙蓉李干,1,0,1,1,福建,福州,永泰县,35,3501,350125,6,永泰,芙蓉李干,2,4,6
永泰绿茶,0,1,0,1,福建,福州,永泰县,35,3501,350125,4,永泰,绿茶,2,2,4
嘉鱼鱼圆,0,0,1,1,湖北,咸宁,嘉鱼县,42,4212,421221,4,嘉鱼,鱼圆,2,2,4
永泰柿饼,1,0,0,1,福建,福州,永泰县,35,3501,350125,4,永泰,柿饼,2,2,4
永兴冰糖橙,1,0,1,1,湖南,郴州,永兴县,43,4310,431023,5,永兴,冰糖橙,2,3,5
石臼湖螃蟹,0,0,1,1,安徽,马鞍山,当涂县,34,3405,340521,5,石臼,湖螃蟹,2,3,5
尤溪金柑,1,0,1,1,福建,三明,尤溪县,35,3504,350426,4,尤溪,金柑,2,2,4
湾沚山芋,0,1,0,1,安徽,芜湖,芜湖县,34,3402,340221,4,,湾沚山芋,0,4,4
老堡子鲜桃,0,1,0,1,陕西,西安,周至县,61,6101,610124,5,,老堡子鲜桃,0,5,5
兴文猕猴桃,0,0,1,1,四川,宜宾,兴文县,51,5115,511528,5,兴文,猕猴桃,2,3,5
王家庄油桃,0,1,0,1,山东,青岛,莱西市,37,3702,370285,5,,王家庄油桃,0,5,5
尤溪绿茶,1,0,0,1,福建,三明,尤溪县,35,3504,350426,4,尤溪,绿茶,2,2,4
永泰芙蓉李,1,0,0,1,福建,福州,永泰县,35,3501,350125,5,永泰,芙蓉李,2,3,5
闸口小龙虾,1,0,0,1,湖北,荆州,公安县,42,4210,421022,5,闸口,小龙虾,2,3,5
尤溪绿笋,1,0,1,1,福建,三明,尤溪县,35,3504,350426,4,尤溪,绿笋,2,2,4
马家沟芹菜,0,1,1,1,山东,青岛,平度市,37,3702,370283,5,,马家沟芹菜,0,5,5
涨渡湖黄颡鱼,0,0,1,1,湖北,武汉,新洲区,42,4201,420117,6,涨渡湖,黄颡鱼,3,3,6
永泰芙蓉李,1,0,0,1,福建,福州,马尾区,35,3501,350105,5,永泰,芙蓉李,2,3,5
老君香菇,0,1,0,1,四川,达州,宣汉县,51,5117,511722,4,,老君香菇,0,4,4
鸬鸟蜜梨,1,0,0,1,浙江,杭州,余杭区,33,3301,330110,4,,鸬鸟蜜梨,0,4,4
黄湖白壳哺鸡笋,1,0,0,1,浙江,杭州,余杭区,33,3301,330110,7,黄湖,白壳哺鸡笋,2,5,7
余杭径山茶,1,0,1,1,浙江,杭州,余杭区,33,3301,330110,5,余杭,径山茶,2,3,5
永泰芙蓉李,1,0,0,1,福建,福州,鼓楼区,35,3501,350102,5,永泰,芙蓉李,2,3,5
马鬐山银鱼,0,1,0,1,山东,临沂,莒南县,37,3713,371327,5,,马鬐山银鱼,0,5,5
中泰竹笛,0,0,1,1,浙江,杭州,余杭区,33,3301,330110,4,中泰,竹笛,2,2,4
四明山红枫,1,0,0,1,浙江,宁波,余姚市,33,3302,330281,5,,四明山红枫,0,5,5
余姚荷藕,1,0,0,1,浙江,宁波,余姚市,33,3302,330281,4,余姚,荷藕,2,2,4
余姚瀑布仙茗,1,1,0,1,浙江,宁波,余姚市,33,3302,330281,6,余姚,瀑布仙茗,2,4,6
永州山苍子油,0,0,1,1,湖南,永州,新田县,43,4311,431128,6,永州,山苍子油,2,4,6
余姚皮蛋,0,0,1,1,浙江,宁波,余姚市,33,3302,330281,4,余姚,皮蛋,2,2,4
永州山苍子油,0,0,1,1,湖南,永州,江华县,43,4311,431129,6,永州,山苍子油,2,4,6
观音阁红糖,0,0,1,1,广东,惠州,博罗县,44,4413,441322,5,观音阁,红糖,3,2,5
余姚蜜梨,1,0,0,1,浙江,宁波,余姚市,33,3302,330281,4,余姚,蜜梨,2,2,4
永州山苍子油,0,0,1,1,湖南,永州,蓝山县,43,4311,431127,6,永州,山苍子油,2,4,6
余姚榨菜,1,0,1,1,浙江,宁波,余姚市,33,3302,330281,4,余姚,榨菜,2,2,4
无为板鸭,1,0,0,1,安徽,芜湖,无为县,34,3402,340225,4,无为,板鸭,2,2,4
余姚茭白,1,0,0,1,浙江,宁波,余姚市,33,3302,330281,4,余姚,茭白,2,2,4
余姚年糕,1,0,0,1,浙江,宁波,余姚市,33,3302,330281,4,余姚,年糕,2,2,4
余姚咸蛋,0,0,1,1,浙江,宁波,余姚市,33,3302,330281,4,余姚,咸蛋,2,2,4
余姚杨梅,1,0,1,1,浙江,宁波,余姚市,33,3302,330281,4,余姚,杨梅,2,2,4
荆家实秆芹菜,1,0,0,1,山东,淄博,桓台县,37,3703,370321,6,,荆家实秆芹菜,0,6,6
余姚甲鱼,0,1,0,1,浙江,宁波,余姚市,33,3302,330281,4,余姚,甲鱼,2,2,4
余姚葡萄,1,0,0,1,浙江,宁波,余姚市,33,3302,330281,4,余姚,葡萄,2,2,4
长凝大蒜,0,1,0,1,山西,晋中,榆次区,14,1407,140702,4,,长凝大蒜,0,4,4
新民场生菜,0,0,1,1,四川,成都,郫都区,51,5101,510117,5,新民场,生菜,3,2,5
襄阳大头菜,1,0,1,1,湖北,襄阳,襄州区,42,4206,420607,5,襄阳,大头菜,2,3,5
问政山笋,1,0,0,1,安徽,黄山,歙县,34,3410,341021,4,问政,山笋,2,2,4
大村黑木耳,0,1,0,1,山东,青岛,黄岛区,37,3702,370211,5,大村,黑木耳,2,3,5
北梁蜜桃,0,1,0,1,山东,青岛,市南区,37,3702,370202,4,北梁,蜜桃,2,2,4
榆社笨鸡蛋,1,0,0,1,山西,晋中,榆社县,14,1407,140721,5,榆社,笨鸡蛋,2,3,5
木鱼绿茶,0,1,0,1,湖北,直辖县,神农架林区,42,4290,429021,4,木鱼,绿茶,2,2,4
河峪小米,0,1,0,1,山西,晋中,榆社县,14,1407,140721,4,河峪,小米,2,2,4
沙河辛西瓜,0,1,0,1,山东,德州,禹城市,37,3714,371482,5,沙河,辛西瓜,2,3,5
禹州钧瓷,1,0,1,1,河南,许昌,禹州市,41,4110,411081,4,禹州,钧瓷,2,2,4
于田麻鸭,0,1,0,1,新疆,直辖县,五家渠市,65,6590,659004,4,于田,麻鸭,2,2,4
怀玉山三叶青,0,1,0,1,江西,上饶,玉山县,36,3611,361123,6,怀玉山,三叶青,3,3,6
平武大红公鸡,1,0,0,1,四川,绵阳,平武县,51,5107,510727,6,平武,大红公鸡,2,4,6
张坝桂圆,0,0,1,1,四川,泸州,江阳区,51,5105,510502,4,张坝,桂圆,2,2,4
张港花椰菜,1,1,0,1,湖北,直辖县,天门市,42,4290,429006,5,,张港花椰菜,0,5,5
张谷英油豆腐,1,0,0,1,湖南,岳阳,岳阳县,43,4306,430621,6,张谷英,油豆腐,3,3,6
于田麻鸭,0,1,0,1,新疆,直辖县,石河子市,65,6590,659001,4,于田,麻鸭,2,2,4
竹海长裙竹荪,0,1,0,1,四川,宜宾,长宁县,51,5115,511524,6,竹海,长裙竹荪,2,4,6
方城西瓜,1,0,0,1,山东,临沂,兰山区,37,3713,371302,4,方城,西瓜,2,2,4
于田麻鸭,0,1,0,1,新疆,和田,于田县,65,6532,653226,4,于田,麻鸭,2,2,4
怀玉山马铃薯,0,1,0,1,江西,上饶,玉山县,36,3611,361123,6,怀玉山,马铃薯,3,3,6
三清山山茶油,0,1,0,1,江西,上饶,玉山县,36,3611,361123,6,三清山,山茶油,3,3,6
元谋番茄,1,0,0,1,云南,楚雄,楚雄市,53,5323,532301,4,元谋,番茄,2,2,4
临湖大蒜,0,1,0,1,江西,上饶,玉山县,36,3611,361123,4,,临湖大蒜,0,4,4
沅江苎麻,1,0,0,1,湖南,益阳,沅江市,43,4309,430981,4,沅江,苎麻,2,2,4
元谋番茄,1,0,0,1,云南,楚雄,元谋县,53,5323,532328,4,元谋,番茄,2,2,4
