product,shangbiao_sign,nongchanpin_sign,baohu_sign,dili_sign,first_addr,second_addr,third_addr,first_areaid,second_areaid,third_areaid,len,area_label,prod_label,,,,
干烧冬笋,0,0,0,0,山东,德州,陵城区,37,3714,371403,4,干烧,冬笋,2,2,4,
徽王庄玫瑰香葡萄,0,0,0,0,山东,德州,陵城区,37,3714,371403,8,徽王庄,玫瑰香葡萄,3,5,8,
砂锅三味,0,0,0,0,山东,德州,陵城区,37,3714,371403,4,砂锅,三味,2,2,4,
荷叶肉,0,0,0,0,山东,德州,陵城区,37,3714,371403,3,陵城,荷叶肉,2,3,3,
陵县桑椹,0,0,0,0,山东,德州,陵城区,37,3714,371403,4,陵县,桑椹,2,2,4,
陵县黑陶,0,0,0,0,山东,德州,陵城区,37,3714,371403,4,陵县,黑陶,2,2,4,
千层豆腐,0,0,0,0,山东,德州,齐河县,37,3714,371425,4,千层,豆腐,2,2,4,
圣喜酱牛肉,0,0,0,0,山东,德州,齐河县,37,3714,371425,5,圣喜,酱牛肉,2,3,5,
手拉空心挂面,0,0,0,0,山东,德州,齐河县,37,3714,371425,6,手拉,空心挂面,2,4,6,
溧阳黄雀,0,0,0,0,江苏,常州,溧阳市,32,3204,320481,4,溧阳,黄雀,2,2,4,
米氏酱香羊腿,0,0,0,0,山东,德州,齐河县,37,3714,371425,6,米氏,酱香羊腿,2,4,6,
鲁西兽药,0,0,0,0,山东,德州,齐河县,37,3714,371425,4,鲁西,兽药,2,2,4,
黄河大米,0,0,0,0,山东,德州,齐河县,37,3714,371425,4,齐河,黄河大米,2,4,4,
黄源黑陶,0,0,0,0,山东,德州,齐河县,37,3714,371425,4,黄源,黑陶,2,2,4,
黑芝麻香油,0,0,0,0,山东,德州,齐河县,37,3714,371425,5,齐河,黑芝麻香油,2,5,5,
齐河园铃大枣,0,0,0,0,山东,德州,齐河县,37,3714,371425,6,齐河,园铃大枣,2,4,6,
齐河豆腐皮,0,0,0,0,山东,德州,齐河县,37,3714,371425,5,齐河,豆腐皮,2,3,5,
齐河酱牛肉,0,0,0,0,山东,德州,齐河县,37,3714,371425,5,齐河,酱牛肉,2,3,5,
齐河锅饼,0,0,0,0,山东,德州,齐河县,37,3714,371425,4,齐河,锅饼,2,2,4,
齐河黄河甲鱼,0,0,0,0,山东,德州,齐河县,37,3714,371425,6,齐河,黄河甲鱼,2,4,6,
齐河黑陶,0,0,0,0,山东,德州,齐河县,37,3714,371425,4,齐河,黑陶,2,2,4,
九仙煎饼,0,0,0,0,山东,日照,归口日照,37,3711,371199,4,九仙,煎饼,2,2,4,
九仙神仙宴,0,0,0,0,山东,日照,归口日照,37,3711,371199,5,九仙,神仙宴,2,3,5,
九仙豆沫子,0,0,0,0,山东,日照,归口日照,37,3711,371199,5,九仙豆,沫子,3,2,5,
五莲全羊汤,0,0,0,0,山东,日照,归口日照,37,3711,371199,5,五莲,全羊汤,2,3,5,
五莲山菜宴,0,0,0,0,山东,日照,归口日照,37,3711,371199,5,五莲山,菜宴,3,2,5,
五莲豆腐宴,0,0,0,0,山东,日照,归口日照,37,3711,371199,5,五莲,豆腐宴,2,3,5,
光明寺素席,0,0,0,0,山东,日照,归口日照,37,3711,371199,5,光明,寺素席,2,3,5,
岚山梭子蟹,0,0,0,0,山东,日照,归口日照,37,3711,371199,5,岚山,梭子蟹,2,3,5,
岚山煎饼,0,0,0,0,山东,日照,归口日照,37,3711,371199,4,岚山,煎饼,2,2,4,
岚山虾米,0,0,0,0,山东,日照,归口日照,37,3711,371199,4,岚山,虾米,2,2,4,
岚山魁蚶,0,0,0,0,山东,日照,归口日照,37,3711,371199,4,岚山,魁蚶,2,2,4,
文心冰凉银杏,0,0,0,0,山东,日照,归口日照,37,3711,371199,6,文心,冰凉银杏,2,4,6,
涛雒羊肉面条,0,0,0,0,山东,日照,归口日照,37,3711,371199,6,,涛雒羊肉面条,0,6,6,
芙蓉虾仁,0,0,0,0,山东,日照,归口日照,37,3711,371199,4,芙蓉,虾仁,2,2,4,
京冬菜,0,0,0,0,山东,日照,东港区,37,3711,371102,3,东港,京冬菜,2,3,3,
合味蛰头,0,0,0,0,山东,日照,东港区,37,3711,371102,4,合味,蛰头,2,2,4,
日照京冬菜,0,0,0,0,山东,日照,东港区,37,3711,371102,5,日照,京冬菜,2,3,5,
日照平菇,0,0,0,0,山东,日照,东港区,37,3711,371102,4,日照,平菇,2,2,4,
日照文蛤,0,0,0,0,山东,日照,东港区,37,3711,371102,4,日照,文蛤,2,2,4,
日照煎饼,0,0,0,0,山东,日照,东港区,37,3711,371102,4,日照,煎饼,2,2,4,
日照香菇,0,0,0,0,山东,日照,东港区,37,3711,371102,4,日照,香菇,2,2,4,
水晶蒸饺,0,0,0,0,山东,日照,东港区,37,3711,371102,4,水晶,蒸饺,2,2,4,
清蒸鱼,0,0,0,0,山东,日照,东港区,37,3711,371102,3,东港,清蒸鱼,2,3,3,
玛瑙银杏,0,0,0,0,山东,日照,东港区,37,3711,371102,4,玛瑙,银杏,2,2,4,
碑廓小锅饼,0,0,0,0,山东,日照,东港区,37,3711,371102,5,碑廓,小锅饼,2,3,5,
酒香鸡,0,0,0,0,山东,日照,东港区,37,3711,371102,3,东港,酒香鸡,2,3,3,
酸辣乌蛋汤,0,0,0,0,山东,日照,东港区,37,3711,371102,5,酸辣,乌蛋汤,2,3,5,
香烤剥皮鱼,0,0,0,0,山东,日照,东港区,37,3711,371102,5,香烤,剥皮鱼,2,3,5,
姑苏橙糕,0,0,0,0,江苏,苏州,姑苏区,32,3205,320508,4,姑苏,橙糕,2,2,4,
九仙小笨鸡,0,0,0,0,山东,日照,五莲县,37,3711,371121,5,九仙,小笨鸡,2,3,5,
五莲冻兔肉,0,0,0,0,山东,日照,五莲县,37,3711,371121,5,五莲,冻兔肉,2,3,5,
五莲山鸡蛋,0,0,0,0,山东,日照,五莲县,37,3711,371121,5,五莲山,鸡蛋,3,2,5,
五莲煎饼,0,0,0,0,山东,日照,五莲县,37,3711,371121,4,五莲,煎饼,2,2,4,
五莲绿茶,0,0,0,0,山东,日照,五莲县,37,3711,371121,4,五莲,绿茶,2,2,4,
五莲花生,0,0,0,0,山东,日照,五莲县,37,3711,371121,4,,五莲花生,0,4,4,
五莲黑猪,0,0,0,0,山东,日照,五莲县,37,3711,371121,4,五莲,黑猪,2,2,4,
山蘑菇,0,0,0,0,山东,日照,五莲县,37,3711,371121,3,五莲,山蘑菇,2,3,3,
文蛤贝壳,0,0,0,0,山东,日照,五莲县,37,3711,371121,4,文蛤,贝壳,2,2,4,
日照麻鸡,0,0,0,0,山东,日照,五莲县,37,3711,371121,4,日照,麻鸡,2,2,4,
槐花蜜,0,0,0,0,山东,日照,五莲县,37,3711,371121,3,五莲,槐花蜜,2,3,3,
姑苏琢玉,0,0,0,0,江苏,苏州,姑苏区,32,3205,320508,4,姑苏,琢玉,2,2,4,
院西西葫芦,0,0,0,0,山东,日照,五莲县,37,3711,371121,5,院西,西葫芦,2,3,5,
右所酱瓣,0,0,0,0,山东,日照,岚山区,37,3711,371103,4,右所,酱瓣,2,2,4,
岚山头虾皮,0,0,0,0,山东,日照,岚山区,37,3711,371103,5,岚山头,虾皮,3,2,5,
岚山对虾,0,0,0,0,山东,日照,岚山区,37,3711,371103,4,岚山,对虾,2,2,4,
岚山扇贝,0,0,0,0,山东,日照,岚山区,37,3711,371103,4,岚山,扇贝,2,2,4,
岚山文蛤,0,0,0,0,山东,日照,岚山区,37,3711,371103,4,岚山,文蛤,2,2,4,
姑苏缂丝,0,0,0,0,江苏,苏州,姑苏区,32,3205,320508,4,姑苏,缂丝,2,2,4,
巨峰茶叶,0,0,0,0,山东,日照,岚山区,37,3711,371103,4,岚山,巨峰茶叶,2,4,4,
日照花生,0,0,0,0,山东,日照,岚山区,37,3711,371103,4,日照,花生,2,2,4,
日照苹果,0,0,0,0,山东,日照,岚山区,37,3711,371103,4,日照,苹果,2,2,4,
汆西施舌,0,0,0,0,山东,日照,岚山区,37,3711,371103,4,,汆西施舌,0,4,4,
炸高眼鱼,0,0,0,0,山东,日照,岚山区,37,3711,371103,4,炸高,眼鱼,2,2,4,
多味芦笋,0,0,0,0,山东,日照,莒县,37,3711,371122,4,多味,芦笋,2,2,4,
干蒸黄鱼,0,0,0,0,山东,日照,莒县,37,3711,371122,4,干蒸,黄鱼,2,2,4,
浮来山银杏果,0,0,0,0,山东,日照,莒县,37,3711,371122,6,浮来山,银杏果,3,3,6,
金星砚,0,0,0,0,山东,临沂,费县,37,3713,371325,3,费县,金星砚,2,3,3,
浮莱山石砚,0,0,0,0,山东,日照,莒县,37,3711,371122,5,浮莱,山石砚,2,3,5,
海参泡饭,0,0,0,0,山东,日照,莒县,37,3711,371122,4,海参,泡饭,2,2,4,
百合田鸡粥,0,0,0,0,山东,日照,莒县,37,3711,371122,5,百合,田鸡粥,2,3,5,
老醋蜇头,0,0,0,0,山东,日照,莒县,37,3711,371122,4,老醋,蜇头,2,2,4,
莒县芫荽,0,0,0,0,山东,日照,莒县,37,3711,371122,4,莒县,芫荽,2,2,4,
莒国八喜笼包,0,0,0,0,山东,日照,莒县,37,3711,371122,6,莒国,八喜笼包,2,4,6,
莒州全羊,0,0,0,0,山东,日照,莒县,37,3711,371122,4,莒州,全羊,2,2,4,
菊花心萝卜,0,0,0,0,山东,日照,莒县,37,3711,371122,5,菊花心,萝卜,3,2,5,
山亭菜煎饼,0,0,0,0,山东,枣庄,归口枣庄,37,3704,370499,5,山亭,菜煎饼,2,3,5,
共和凉菜卷,0,0,0,0,山东,枣庄,台儿庄区,37,3704,370405,5,共和,凉菜卷,2,3,5,
台儿庄圆铃枣,0,0,0,0,山东,枣庄,台儿庄区,37,3704,370405,6,台儿庄,圆铃枣,3,3,6,
含羞丸子,0,0,0,0,山东,枣庄,台儿庄区,37,3704,370405,4,含羞,丸子,2,2,4,
姜汁赤贝,0,0,0,0,山东,枣庄,台儿庄区,37,3704,370405,4,姜汁,赤贝,2,2,4,
张家狗肉,0,0,0,0,山东,枣庄,台儿庄区,37,3704,370405,4,张家,狗肉,2,2,4,
枣庄漆树,0,0,0,0,山东,枣庄,台儿庄区,37,3704,370405,4,枣庄,漆树,2,2,4,
枣庄菜煎饼,0,0,0,0,山东,枣庄,台儿庄区,37,3704,370405,5,枣庄,菜煎饼,2,3,5,
涛沟桥大米,0,0,0,0,山东,枣庄,台儿庄区,37,3704,370405,5,,涛沟桥大米,0,5,5,
皮蛋瘦肉粥,0,0,0,0,山东,枣庄,台儿庄区,37,3704,370405,5,台儿庄,皮蛋瘦肉粥,3,5,5,
穆柯寨酒,0,0,0,0,山东,枣庄,台儿庄区,37,3704,370405,4,,穆柯寨酒,0,4,4,
食香菜煎饼,0,0,0,0,山东,枣庄,台儿庄区,37,3704,370405,5,,食香菜煎饼,0,5,5,
鲁南黄金梨,0,0,0,0,山东,枣庄,台儿庄区,37,3704,370405,5,台儿庄,鲁南黄金梨,3,5,5,
黄花牛肉面,0,0,0,0,山东,枣庄,台儿庄区,37,3704,370405,5,黄花,牛肉面,2,3,5,
耳朵眼炸糕,0,0,0,0,天津,市辖区,和平区,12,1201,120101,5,耳朵眼,炸糕,3,2,5,
山城花椒,0,0,0,0,山东,枣庄,山亭区,37,3704,370406,4,山城,花椒,2,2,4,
枣庄核桃,0,0,0,0,山东,枣庄,山亭区,37,3704,370406,4,枣庄,核桃,2,2,4,
桑村石磨煎饼,0,0,0,0,山东,枣庄,山亭区,37,3704,370406,6,桑村,石磨煎饼,2,4,6,
水泉冬桃,0,0,0,0,山东,枣庄,山亭区,37,3704,370406,4,水泉,冬桃,2,2,4,
水泉地瓜枣,0,0,0,0,山东,枣庄,山亭区,37,3704,370406,5,水泉,地瓜枣,2,3,5,
水泉火樱桃,0,0,0,0,山东,枣庄,山亭区,37,3704,370406,5,水泉,火樱桃,2,3,5,
王庙红椒,0,0,0,0,山东,枣庄,山亭区,37,3704,370406,4,王庙,红椒,2,2,4,
西集羊肉汤,0,0,0,0,山东,枣庄,山亭区,37,3704,370406,5,西集,羊肉汤,2,3,5,
运河甲鱼汤,0,0,0,0,山东,枣庄,山亭区,37,3704,370406,5,运河,甲鱼汤,2,3,5,
酱包瓜,0,0,0,0,山东,枣庄,山亭区,37,3704,370406,3,山亭,酱包瓜,2,3,3,
长红大枣,0,0,0,0,山东,枣庄,山亭区,37,3704,370406,4,长红,大枣,2,2,4,
上郭大枣,0,0,0,0,山东,枣庄,峄城区,37,3704,370404,4,上郭,大枣,2,2,4,
土菜地锅鸡,0,0,0,0,山东,枣庄,峄城区,37,3704,370404,5,,土菜地锅鸡,0,5,5,
峄城柿子,0,0,0,0,山东,枣庄,峄城区,37,3704,370404,4,峄城,柿子,2,2,4,
峄城榴叶茶,0,0,0,0,山东,枣庄,峄城区,37,3704,370404,5,峄城,榴叶茶,2,3,5,
峄城芸豆,0,0,0,0,山东,枣庄,峄城区,37,3704,370404,4,峄城,芸豆,2,2,4,
榴叶茶,0,0,0,0,山东,枣庄,峄城区,37,3704,370404,3,峄城,榴叶茶,2,3,3,
油焖虾,0,0,0,0,山东,枣庄,峄城区,37,3704,370404,3,峄城,油焖虾,2,3,3,
炸灌汤丸子,0,0,0,0,山东,枣庄,峄城区,37,3704,370404,5,炸灌,汤丸子,2,3,5,
烧汁三色瓜条炒牛柳,0,0,0,0,山东,枣庄,峄城区,37,3704,370404,9,烧汁,三色瓜条炒牛柳,2,7,9,
鲁南菜煎饼,0,0,0,0,山东,枣庄,峄城区,37,3704,370404,5,鲁南,菜煎饼,2,3,5,
凤凰岭梨,0,0,0,0,山东,枣庄,市中区,37,3704,370402,4,,凤凰岭梨,0,4,4,
刘庄小枣,0,0,0,0,山东,枣庄,市中区,37,3704,370402,4,刘庄,小枣,2,2,4,
华圣冬桃,0,0,0,0,山东,枣庄,市中区,37,3704,370402,4,华圣,冬桃,2,2,4,
丰县桃,0,0,0,0,江苏,徐州,丰县,32,3203,320321,3,丰县,丰县桃,2,3,3,
姜葱蟹煲,0,0,0,0,山东,枣庄,市中区,37,3704,370402,4,姜葱,蟹煲,2,2,4,
山东酥肉,0,0,0,0,山东,枣庄,市中区,37,3704,370402,4,山东,酥肉,2,2,4,
枣庄石榴,0,0,0,0,山东,枣庄,市中区,37,3704,370402,4,市中,枣庄石榴,2,4,4,
枣庄羊肉汤,0,0,0,0,山东,枣庄,市中区,37,3704,370402,5,枣庄,羊肉汤,2,3,5,
姑苏苏扇,0,0,0,0,江苏,苏州,姑苏区,32,3205,320508,4,姑苏,苏扇,2,2,4,
姑苏苏灯,0,0,0,0,江苏,苏州,姑苏区,32,3205,320508,4,姑苏,苏灯,2,2,4,
丁香花,0,0,0,0,青海,西宁,城东区,63,6301,630102,3,城东,丁香花,2,3,3,
莲汪樱桃,0,0,0,0,山东,枣庄,市中区,37,3704,370402,4,莲汪,樱桃,2,2,4,
道北羊肉汤,0,0,0,0,山东,枣庄,市中区,37,3704,370402,5,道北,羊肉汤,2,3,5,
道沟白莲藕,0,0,0,0,山东,枣庄,市中区,37,3704,370402,5,,道沟白莲藕,0,5,5,
早熟梨,0,0,0,0,江苏,徐州,丰县,32,3203,320321,3,丰县,早熟梨,2,3,3,
含羞鱼球,0,0,0,0,山东,枣庄,滕州市,37,3704,370481,4,含羞,鱼球,2,2,4,
张汪板鸭,0,0,0,0,山东,枣庄,滕州市,37,3704,370481,4,张汪,板鸭,2,2,4,
枣庄樱桃,0,0,0,0,山东,枣庄,滕州市,37,3704,370481,4,枣庄,樱桃,2,2,4,
滕州松花蛋,0,0,0,0,山东,枣庄,滕州市,37,3704,370481,5,滕州,松花蛋,2,3,5,
滕州菜煎饼,0,0,0,0,山东,枣庄,滕州市,37,3704,370481,5,滕州,菜煎饼,2,3,5,
滕州辣汤,0,0,0,0,山东,枣庄,滕州市,37,3704,370481,4,滕州,辣汤,2,2,4,
滕州青山羊,0,0,0,0,山东,枣庄,滕州市,37,3704,370481,5,滕州,青山羊,2,3,5,
滕州香椿,0,0,0,0,山东,枣庄,滕州市,37,3704,370481,4,滕州,香椿,2,2,4,
盛世红荷藕粉,0,0,0,0,山东,枣庄,滕州市,37,3704,370481,6,盛世,红荷藕粉,2,4,6,
羊庄羊肉汤,0,0,0,0,山东,枣庄,滕州市,37,3704,370481,5,羊庄,羊肉汤,2,3,5,
蘑菇煲,0,0,0,0,山东,枣庄,滕州市,37,3704,370481,3,滕州,蘑菇煲,2,3,3,
辣黑鱼,0,0,0,0,山东,枣庄,滕州市,37,3704,370481,3,滕州,辣黑鱼,2,3,3,
临城桃,0,0,0,0,山东,枣庄,薛城区,37,3704,370403,3,薛城,临城桃,2,3,3,
南石冬枣,0,0,0,0,山东,枣庄,薛城区,37,3704,370403,4,南石,冬枣,2,2,4,
南石驴肉,0,0,0,0,山东,枣庄,薛城区,37,3704,370403,4,南石,驴肉,2,2,4,
周营红皮土豆,0,0,0,0,山东,枣庄,薛城区,37,3704,370403,6,周营,红皮土豆,2,4,6,
张庄石榴,0,0,0,0,山东,枣庄,薛城区,37,3704,370403,4,张庄,石榴,2,2,4,
徐庄小米,0,0,0,0,山东,枣庄,薛城区,37,3704,370403,4,徐庄,小米,2,2,4,
枣庄大枣,0,0,0,0,山东,枣庄,薛城区,37,3704,370403,4,枣庄,大枣,2,2,4,
枣庄挎包火烧,0,0,0,0,山东,枣庄,薛城区,37,3704,370403,6,枣庄,挎包火烧,2,4,6,
枣庄辣子鸡,0,0,0,0,山东,枣庄,薛城区,37,3704,370403,5,枣庄,辣子鸡,2,3,5,
薛城冬枣,0,0,0,0,山东,枣庄,薛城区,37,3704,370403,4,薛城,冬枣,2,2,4,
薛城糁汤,0,0,0,0,山东,枣庄,薛城区,37,3704,370403,4,薛城,糁汤,2,2,4,
鲁南煎饼,0,0,0,0,山东,枣庄,薛城区,37,3704,370403,4,鲁南,煎饼,2,2,4,
黑峪西瓜,0,0,0,0,山东,枣庄,薛城区,37,3704,370403,4,黑峪,西瓜,2,2,4,
齐村二街豆腐,0,0,0,0,山东,枣庄,薛城区,37,3704,370403,6,齐村,二街豆腐,2,4,6,
三美豆腐,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,三美,豆腐,2,2,4,
东平清蒸湖蟹,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,6,东平,清蒸湖蟹,2,4,6,
东平湖中华园田螺,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,8,东平湖,中华园田螺,3,5,8,
东平湖中华绒鳌蟹,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,8,东平湖,中华绒鳌蟹,3,5,8,
东平湖乌鳢鱼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,6,东平,湖乌鳢鱼,2,4,6,
东平湖咸鸭蛋,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,6,东平,湖咸鸭蛋,2,4,6,
东平湖松花蛋,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,6,东平湖,松花蛋,3,3,6,
东平湖泥鳅,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,东平湖,泥鳅,3,2,5,
东平湖草鱼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,东平湖,草鱼,3,2,5,
东平湖菱角,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,东平湖,菱角,3,2,5,
东平湖褶纹冠蚌,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,7,东平湖,褶纹冠蚌,3,4,7,
东平湖餐条,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,东平湖,餐条,3,2,5,
东平湖鲢鱼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,东平湖,鲢鱼,3,2,5,
东平湖鲫鱼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,东平湖,鲫鱼,3,2,5,
东平湖鳊鱼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,东平湖,鳊鱼,3,2,5,
东平湖鳌花鱼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,6,东平湖,鳌花鱼,3,3,6,
东平湖鳝鱼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,东平湖,鳝鱼,3,2,5,
东平湖鹅,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,,东平湖鹅,0,4,4,
东平湖黄桑鱼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,6,东平湖,黄桑鱼,3,3,6,
东平湖黄河鲤鱼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,7,东平湖,黄河鲤鱼,3,4,7,
东平炸荷花,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,东平,炸荷花,2,3,5,
东平烧饼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,东平,烧饼,2,2,4,
东平粥,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,3,泰安,东平粥,2,3,3,
东平糖醋鲤鱼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,6,东平,糖醋鲤鱼,2,4,6,
东平糟鱼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,东平,糟鱼,2,2,4,
东平红烧乳鸽,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,6,东平,红烧乳鸽,2,4,6,
东平羊肉汤,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,东平,羊肉汤,2,3,5,
东平荠菜,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,东平,荠菜,2,2,4,
东平薄饼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,东平,薄饼,2,2,4,
东平酸枣仁,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,东平,酸枣仁,2,3,5,
东平镇香瓜,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,东平镇,香瓜,3,2,5,
丰庄杨镰,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,丰庄,杨镰,2,2,4,
北门烧饼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,北门,烧饼,2,2,4,
土安西瓜,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,土安,西瓜,2,2,4,
大伯集龙灯,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,大伯,集龙灯,2,3,5,
大清河砂,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,,大清河砂,0,4,4,
大清河蒲公英,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,6,大清河,蒲公英,3,3,6,
大羊展家清真牛肉,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,8,大羊,展家清真牛肉,2,6,8,
孙村竹编,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,孙村,竹编,2,2,4,
宁阳乡饮小凉席,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,7,宁阳,乡饮小凉席,2,5,7,
宁阳苏家石刻,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,6,宁阳,苏家石刻,2,4,6,
山赵全鳞鱼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,山赵,全鳞鱼,2,3,5,
岱下银杏,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,,岱下银杏,0,4,4,
州城小磨香油,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,6,州城,小磨香油,2,4,6,
州城荷花,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,州城,荷花,2,2,4,
州城蒲草,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,州城,蒲草,2,2,4,
彭家糊辣汤,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,彭家,糊辣汤,2,3,5,
彭集王庄犬肉,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,6,彭集,王庄犬肉,2,4,6,
彭集红烧肘子,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,6,彭集,红烧肘子,2,4,6,
戴庙红焖羊肉,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,6,戴庙,红焖羊肉,2,4,6,
姑苏苏绣,0,0,0,0,江苏,苏州,姑苏区,32,3205,320508,4,姑苏,苏绣,2,2,4,
接山千层饼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,接山,千层饼,2,3,5,
斑鸠店大蒜,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,斑鸠店,大蒜,3,2,5,
斑鸠店酱菜,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,斑鸠店,酱菜,3,2,5,
旧县乡粉条,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,旧县乡,粉条,3,2,5,
松蛾炖鸡,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,松蛾,炖鸡,2,2,4,
桃胶山药,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,桃胶,山药,2,2,4,
汶香附,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,3,泰安,汶香附,2,3,3,
沙河站侯家烧鸡,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,7,沙河站,侯家烧鸡,3,4,7,
河沟藕,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,3,泰安,河沟藕,2,3,3,
泰安白蜜食,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,泰安,白蜜食,2,3,5,
清炖甲鱼汤,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,清炖,甲鱼汤,2,3,5,
溜璃枣,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,3,泰安,溜璃枣,2,3,3,
演马庄牛肉,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,,演马庄牛肉,0,5,5,
苏州昆石,0,0,0,0,江苏,苏州,归口苏州,32,3205,320599,4,苏州,昆石,2,2,4,
白菜豆腐汤,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,白菜,豆腐汤,2,3,5,
盐水蜗牛,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,盐水,蜗牛,2,2,4,
石河王粉皮,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,石河,王粉皮,2,3,5,
稻屯洼芦苇,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,稻屯洼,芦苇,3,2,5,
糊辣汤,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,3,泰安,糊辣汤,2,3,3,
糊鱼汤,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,3,泰安,糊鱼汤,2,3,3,
翻白草,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,3,泰安,翻白草,2,3,3,
肥城佛桃,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,肥城,佛桃,2,2,4,
苏州靠鳝,0,0,0,0,江苏,苏州,归口苏州,32,3205,320599,4,苏州,靠鳝,2,2,4,
莲子八宝饭,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,莲子,八宝饭,2,3,5,
菱粉窝头,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,菱粉,窝头,2,2,4,
蒲笋炒虾仁,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,5,蒲笋,炒虾仁,2,3,5,
酱汁鲤鱼,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,酱汁,鲤鱼,2,2,4,
香肠排骨,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,4,香肠,排骨,2,2,4,
马蜂菜,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,3,泰安,马蜂菜,2,3,3,
鲶鱼汤,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,3,泰安,鲶鱼汤,2,3,3,
鸭架汤,0,0,0,0,山东,泰安,归口泰安,37,3709,370999,3,泰安,鸭架汤,2,3,3,
丁华堂大白菜,0,0,0,0,山东,泰安,东平县,37,3709,370923,6,丁华堂,大白菜,3,3,6,
